,time,open,high,low,close,volume,RSI,Real Lower Band,Real Middle Band,Real Upper Band,MACD,MACD_Hist,MACD_Signal
80,2021-10-01,778.4,780.78,763.59,775.22,17031414,61.0862,722.9872,756.4747,789.9621,16.6759,0.6692,16.0067
81,2021-09-30,781.0,789.1305,775.0,775.48,17955961,61.2089,720.4531,754.5015,788.5498,17.1011,1.2617,15.8394
82,2021-09-29,779.8,793.5,770.68,781.31,20942877,63.8808,718.4581,752.2932,786.1283,17.3686,1.8446,15.524
83,2021-09-28,787.2,795.64,766.1801,777.56,25381422,62.9139,717.2826,749.2388,781.195,16.8638,1.8009,15.0629
84,2021-09-27,773.12,799.0,769.31,791.36,28070657,69.2487,715.7364,746.2576,776.7788,16.356,1.7433,14.6127
85,2021-09-24,745.89,774.8,744.56,774.39,21373022,65.2537,713.9209,741.51,769.0991,14.0649,-0.112,14.1768
86,2021-09-23,755.0,758.2,747.92,753.64,11947527,59.2418,708.0751,738.0489,768.0227,12.6638,-1.541,14.2048
87,2021-09-22,743.5263,753.6699,739.12,751.94,15126272,58.6982,704.4735,736.4078,768.3421,12.8041,-1.786,14.5901
88,2021-09-21,734.79,744.7399,730.44,739.38,16330723,54.538,700.9341,734.7728,768.6116,12.97,-2.0666,15.0366
89,2021-09-20,734.5577,742.0,718.6249,730.17,24757652,51.1904,698.0567,734.2878,770.519,14.2719,-1.2813,15.5532
90,2021-09-17,757.15,761.04,750.0,759.49,28204176,65.4335,691.4077,734.7213,778.0349,16.6638,0.7903,15.8735
91,2021-09-16,752.83,758.91,747.61,756.99,13923393,64.6548,683.7147,732.1141,780.5135,16.4891,0.8131,15.676
92,2021-09-15,745.0,756.86,738.36,755.83,15357685,64.3084,680.2064,729.4955,778.7847,16.2807,0.808,15.4727
93,2021-09-14,742.57,754.47,736.4,744.49,18524881,60.823,673.4073,726.7235,780.0397,15.8961,0.6254,15.2707
94,2021-09-13,740.2143,744.78,708.85,743.0,22952482,60.3506,670.8434,724.8533,778.8633,16.3286,1.2143,15.1143
95,2021-09-10,759.6,762.61,734.5201,736.27,15184170,58.2386,670.2567,722.9432,775.6296,16.7948,1.984,14.8107
96,2021-09-09,753.41,762.1,751.6301,754.86,14077731,67.4549,669.5956,721.5403,773.4851,17.8307,3.516,14.3147
97,2021-09-08,761.58,764.45,740.7733,753.87,18793036,67.1982,669.3503,718.033,766.7157,17.0009,3.5651,13.4357
98,2021-09-07,740.0,760.2,739.26,752.92,20039825,66.966,669.388,714.2607,759.1334,15.7952,3.2507,12.5445
99,2021-09-03,732.2494,734.0,724.2,733.57,15271045,61.8605,669.6838,710.1913,750.6987,14.1232,2.3914,11.7318
100,2021-09-02,734.5,740.97,730.54,732.39,12796739,61.5238,668.7193,707.7304,746.7415,13.754,2.6201,11.1339
101,2021-09-01,734.08,741.99,731.2701,734.09,13204335,62.2591,667.7139,705.1346,742.5554,13.2028,2.7239,10.4789
102,2021-08-31,733.0,740.39,726.44,735.72,20855436,62.9288,666.8509,702.0867,737.3225,12.1341,2.3362,9.7979
103,2021-08-30,714.715,731.0,712.73,730.91,18604220,61.803,666.1665,698.5464,730.9262,10.4277,1.2138,9.2139
104,2021-08-27,705.0,715.0,702.1001,711.92,13833763,57.0177,665.1183,695.1397,725.161,8.5877,-0.3228,8.9105
105,2021-08-26,708.31,715.4,697.6201,701.16,13214292,53.9846,662.9824,693.3733,723.7642,8.0478,-0.9434,8.9912
106,2021-08-25,707.03,716.97,704.0,711.2,12645562,57.5002,660.4335,692.5536,724.6737,8.3372,-0.8898,9.227
107,2021-08-24,710.68,715.22,702.64,708.49,13083071,56.795,651.5033,690.5909,729.6785,7.5631,-1.8864,9.4495
108,2021-08-23,685.442,712.1299,680.7505,706.3,20264859,56.2503,643.9731,688.7068,733.4404,6.7409,-3.1802,9.9211
109,2021-08-20,682.85,692.1299,673.7,680.26,14841865,49.1749,639.9048,686.8548,733.8049,5.8165,-4.8996,10.7161
110,2021-08-19,678.21,686.55,667.59,673.47,14313486,47.1036,636.3259,687.549,738.7721,7.2033,-4.7377,11.941
111,2021-08-18,669.7479,695.77,669.35,688.99,20349375,51.5638,635.2834,689.031,742.7787,9.56,-3.5655,13.1255
112,2021-08-17,672.66,674.58,648.84,665.71,23721279,44.2052,633.4213,689.0353,744.6494,10.8487,-3.1682,14.0168
113,2021-08-16,705.07,709.5,676.4,686.17,23103303,50.4615,635.4435,691.4906,747.5378,14.706,-0.1028,14.8089
114,2021-08-13,723.71,729.9,714.34,717.17,16671844,63.0078,633.3595,692.0507,750.742,17.3324,2.4978,14.8346
